43,26,130,-74,-12,-3,177,110,-19,47
14,75,134,-15,-16,-35,89,18,66,1
-37,-7,19,26,18,10,-148,-90,-111,-48
-10,-26,-121,-2,21,104,-64,-32,52,5
7,-31,-151,-110,-36,-13,-2,46,-56,-3
-20,3,-61,-103,-49,-36,32,39,36,-31
-45,-56,-72,-115,-58,-49,-1,0,-99,-54
-62,-25,-13,-44,-12,15,70,13,0,-48
-37,-5,54,-14,20,33,37,15,-123,-15
28,26,99,116,54,36,101,-24,-2,0
59,0,77,313,51,-10,-31,-97,-114,-3
12,54,57,155,50,29,-102,-109,84,18
-39,31,1,-90,5,8,-67,11,67,19
-18,20,0,-39,-32,-12,13,168,140,26
31,-46,-70,22,-51,-77,-58,169,19,25
25,-85,-111,-5,-20,-36,7,51,123,-16
1,-111,-110,-124,-13,-36,-50,-59,-28,-48
-68,-37,-50,-99,-15,-7,-61,-63,92,-16
-42,-43,-18,-78,-26,3,46,-32,-43,49
81,15,14,-32,-10,81,485,99,16,81
103,50,35,-2,6,106,508,362,-28,42
76,69,45,40,28,102,434,359,151,14
34,-12,10,31,24,-18,-49,41,-53,-15
15,22,96,107,25,-173,-671,-194,-9,-2
10,54,91,113,34,-175,-804,-367,-133,22
68,74,39,55,46,-8,-372,-446,-24,49
45,7,-23,-72,4,35,76,-386,-167,-33
-71,-71,-73,-151,-71,-19,284,-270,22,-70
-123,-144,-137,-166,-97,-7,337,-38,3,-73
-97,-31,-103,-78,-43,141,161,61,52,-77
-19,58,-74,-14,-15,144,-221,106,-143,-65
45,181,43,98,22,30,-180,180,-13,-8
73,147,124,228,104,34,-131,157,-69,58
61,71,149,258,110,-24,-227,89,107,101
51,-45,49,-50,12,-104,-214,34,-53,62
97,48,66,-44,22,10,28,32,161,121
118,86,40,23,-4,-30,-13,-114,187,148
-4,30,-26,-15,-25,-42,166,-97,125,-15
-89,-54,-23,-43,-25,-139,76,94,37,-25
-43,-34,36,-35,-2,-90,44,125,179,30
-41,-71,-4,-85,-36,-44,-103,-5,-175,-11
-59,-61,-3,-98,-55,21,-23,-28,-109,-10
-7,-27,7,-116,-50,7,146,23,-34,8
5,17,25,-51,8,82,237,33,64,-44
-40,-48,-48,82,22,76,92,-6,-360,-169
-79,-39,-63,250,21,29,110,42,-258,-142
-83,-99,-122,69,-33,-7,126,105,-169,-71
-59,-58,-65,0,-18,-25,54,42,71,-61
-19,-50,7,21,36,-32,-125,-86,-18,-74
-46,-33,66,3,26,-6,-157,-90,369,-22
-21,23,100,20,37,-6,-212,-25,417,121
70,135,79,21,78,87,-37,16,136,189
57,15,-57,-97,9,116,241,92,-70,64
42,6,-49,-66,-24,155,399,103,136,-3
55,8,-47,-1,-36,38,143,46,-132,-7
46,21,-84,-63,-6,0,58,36,78,36
50,11,-96,-139,0,-16,-66,40,131,76
64,42,6,0,28,-48,-58,64,182,71
43,12,35,74,9,-136,-111,6,-239,-7
11,28,64,63,-35,-121,-150,-96,-296,-26
-55,-32,15,4,-44,-63,-154,-121,-340,-58
-104,-51,-26,-26,-19,29,61,-40,59,-91
-86,-102,-69,-71,-24,50,200,77,239,-72
-72,-57,-12,-7,22,109,257,50,321,-56
-38,-59,15,33,44,59,160,180,99,4
34,50,82,94,62,11,248,243,17,44
24,43,25,30,27,14,262,-64,-243,-27
45,70,-1,10,-5,-101,-397,-360,-66,10
96,81,46,28,-26,-257,-1121,-490,-161,62
50,81,88,50,13,-76,-777,-406,-79,18
-58,-81,-41,-65,-19,117,3,-55,-131,-38
-65,-65,-92,-88,-64,81,373,242,16,-66
-22,6,-35,-35,-29,33,228,223,-130,-58
-27,41,31,19,19,132,172,114,26,13
-26,-15,10,-17,-1,72,70,56,49,86
-5,10,21,13,7,9,57,36,131,60
-11,-11,0,4,15,-16,62,-17,-106,3
4,24,0,23,24,5,193,-5,-10,0
61,-3,-51,-36,-40,-43,101,78,11,8
122,11,-29,-29,-35,-31,35,91,294,38
92,18,-12,-14,-17,-84,-59,44,113,57
52,58,49,53,25,-59,-73,-27,-2,27
75,29,69,47,42,-46,-115,-105,-182,-1
11,-5,34,6,20,35,-57,-98,8,12
-71,-57,-29,-46,-2,78,-28,13,-31,7
-61,-10,-5,-5,31,116,154,75,89,-23
-34,-1,-9,-15,5,10,96,16,-49,-35
-32,28,-7,-16,-17,-29,27,-46,-57,-53
-36,-7,-7,-18,-54,-64,-72,-43,-257,-74
-21,10,63,117,-28,-23,-84,-40,-230,-81
14,1,57,111,-23,-49,-116,2,-362,-50
-35,-31,2,-45,-61,-87,-13,28,-79,-29
-109,-99,-94,-149,-77,-95,22,57,144,-27
-99,-37,-84,34,36,89,195,128,495,50
-45,-20,-122,101,88,156,167,76,291,58
-57,-29,-183,-120,-2,86,179,-11,237,-1
-9,3,-59,-237,-45,-6,168,26,415,100
79,102,151,-48,34,55,146,59,583,157
144,116,188,70,53,16,-104,-110,-209,11
193,130,179,136,57,0,-192,-134,-344,-18
116,29,22,114,54,-31,-313,-34,-284,16
16,2,-44,147,34,5,-266,-37,-79,-5
-56,-43,-39,107,-20,-47,-108,-13,-198,-56
-70,-16,-7,5,-22,-52,92,75,-26,-30
-74,-81,-36,-97,-25,-1,296,112,-69,-15
-102,-75,-21,-62,-5,52,241,42,14,-61
-78,-55,-9,-53,-15,-45,-221,-59,-108,-40
-17,36,68,-23,5,-49,-236,-74,43,3
-27,40,124,2,11,-37,-176,-60,-122,-45
-40,31,86,38,9,83,-48,0,39,-16
19,5,-55,-38,-30,98,18,25,68,50
73,30,-119,-43,-69,72,135,73,205,70
70,-19,-103,10,-76,-11,65,19,-90,-20
22,-6,49,81,19,-26,56,-7,-46,-84
-31,-60,23,-122,12,-61,17,14,-89,-50
57,-65,-27,-25,-23,-45,57,-8,32,46
121,-96,-90,186,-33,-53,-9,-74,-145,41
105,-7,-78,26,-9,27,100,-49,-5,38
66,19,-32,-118,10,22,88,6,-90,3
16,51,46,-57,36,32,14,26,69,-18
9,39,36,-40,21,16,-55,70,-10,0
-10,70,49,16,34,24,11,51,-22,-6
-102,-32,26,23,20,-28,-9,-14,-125,-5
-173,-79,1,11,4,10,-1,-59,177,7
-159,-132,-32,-19,-7,17,-39,7,227,27
-97,-76,-17,17,-28,-37,73,79,214,-11
-55,-56,-47,-16,-33,-33,165,191,-145,-99
-11,-37,-55,-64,-22,38,278,387,-20,-36
42,-37,-43,-126,-55,-47,201,364,-56,39
36,29,34,-81,-5,-28,143,250,62,39
14,55,49,-73,-2,-69,-157,-16,-63,33
-17,95,103,126,-9,-81,-186,-427,-15,-11
28,106,89,236,23,-34,-291,-644,-177,-19
150,198,136,173,147,105,-448,-597,57,96
177,111,68,53,124,73,-464,-406,61,97
101,13,9,2,56,31,-152,-133,144,12
-34,-98,-66,-10,-21,-17,69,148,-110,-38
-72,-106,-137,-104,-60,7,227,246,-80,-37
-56,-88,-159,-211,-104,-9,202,204,-117,-15
-83,-47,-93,-132,-116,-7,251,139,44,-33
-120,-64,-43,-77,-99,-58,161,63,-58,-140
-114,-3,105,65,2,-22,103,-19,177,-132
-22,27,194,136,76,-12,-92,-61,24,37
139,144,176,126,54,-30,-291,-45,161,190
203,213,112,107,52,-7,-419,-37,121,163
125,117,0,70,108,200,-7,40,119,82
15,-64,-107,-101,23,94,154,59,-174,-15
-25,-78,-44,-90,4,8,129,101,-32,-15
-41,-67,-12,24,35,-18,51,85,-93,-13
-44,-26,-44,46,49,20,101,28,40,-23
-4,-31,-101,-67,-42,-60,46,32,-22,10
-17,0,-19,-69,-63,-82,56,39,61,-6
-25,-36,-5,-52,-37,-31,37,62,-101,-30
-30,-25,8,59,20,36,101,92,-26,-37
-45,-51,-7,179,30,-11,33,29,-167,-59
-42,-15,-21,133,18,-13,61,-18,-19,-33
-19,-15,-44,-97,-18,-54,-15,-29,-140,-40
-14,13,6,-121,-40,-54,-102,-89,15,-36
-17,0,17,-89,-28,-3,-140,-119,45,12
-14,28,64,15,31,155,15,-88,187,32
-26,-43,23,68,2,125,45,-52,-25,-18
-50,-67,-17,89,-15,39,140,42,42,-38
-15,-49,-58,20,-59,-26,137,186,-155,-56
45,40,-17,-52,-45,-81,164,198,-270,-88
77,34,-8,-120,-1,-63,120,110,-401,-46
68,69,21,-54,48,34,39,0,-87,30
-23,4,-41,-70,5,-29,-426,-231,189,53
-55,-43,-98,-79,-45,-52,-475,-267,800,174
32,-11,-52,-34,-16,-7,-134,-59,589,233
1,-7,-22,20,37,204,478,62,-31,0
-100,-111,-77,-28,6,241,645,140,-547,-186
-98,-22,9,15,10,20,385,228,-211,-150
-13,35,60,58,2,-136,-161,197,-55,-64
59,42,46,38,-10,-143,-494,40,125,-7
97,49,34,-20,-49,-99,-441,-83,46,6
227,211,186,43,-4,-73,-352,-268,232,110
209,152,169,62,69,-81,-187,-331,-185,111
86,60,80,33,51,-78,-67,-241,-199,118
-26,-21,11,-31,-29,-141,-299,-188,87,139
-33,5,46,80,11,-3,-151,93,734,207
-53,-27,25,239,73,110,128,240,411,46
-91,-91,-69,246,72,132,315,162,67,-141
-63,-145,-202,-84,-1,50,257,40,-262,-164
5,-22,-129,-175,-19,41,159,-83,-261,-91
58,89,6,-127,-46,-49,-37,-163,-337,-38
39,115,88,-43,-44,-67,-51,-109,-125,-12
-65,-24,46,-33,-4,-55,-128,-39,-144,-41
-88,-49,28,-7,29,31,0,82,129,-5
-32,-47,-18,-53,5,61,112,140,7,25
-14,-20,65,-8,12,50,130,53,-23,-25
-10,-71,40,-12,2,14,56,27,-164,-66
-49,-62,-14,86,-27,18,54,22,-17,-53
-71,-49,-96,178,-82,-59,-34,8,-119,-48
1,28,-112,0,-55,-25,47,38,36,7
51,-9,-81,-92,16,70,98,51,-77,9
59,-33,-37,-20,62,138,154,47,18,-13
43,-22,-22,-39,2,23,23,-2,-103,-14
41,93,46,-27,-34,-45,-42,-35,-29,5
12,52,26,-38,-34,-59,-87,-2,-111,2
-11,42,25,-27,-12,-27,-57,57,109,41
-61,1,1,-20,11,-21,-60,33,-98,9
-95,-31,-28,-3,11,46,31,-15,27,-25
-92,-94,-61,-24,2,32,5,-8,234,12
-65,-46,-17,34,34,37,58,42,335,26
-26,-12,7,43,40,-14,12,0,-36,-30
34,41,38,9,18,-18,36,29,161,-17
52,21,0,-56,-24,-88,-7,47,20,-19
59,31,10,-32,-56,-90,33,26,3,-10
90,6,13,-38,-42,-7,-54,-69,-192,29
37,26,37,-26,4,56,-11,-93,-96,-2
-35,11,23,-21,-2,-7,-76,-65,-186,-52
-74,11,53,166,39,19,16,16,26,-30
-49,-31,0,238,26,-27,0,45,-1,31
53,-11,-85,-11,-13,-5,75,58,213,137
-10,-41,-118,-133,-22,1,30,7,33,63
-61,40,-40,-56,-10,-2,6,-24,27,-9
51,67,13,-35,-33,-72,-169,-57,-109,9
148,47,103,9,11,40,-15,-32,46,61
77,-18,126,3,21,24,10,15,-28,34
26,28,159,45,25,4,-21,-7,80,17
31,13,91,37,30,10,-61,-81,-70,20
36,36,-19,28,38,19,69,-1,25,-9
30,-17,-152,-54,-22,-32,131,177,-37,-7
-21,-13,-81,-53,-45,-32,163,230,109,-15
-45,-52,-33,-57,-54,-30,80,180,-20,-41
-42,-47,-30,2,-47,12,74,127,39,-57
-58,-67,-88,-90,-49,7,-63,63,-104,-74
-88,-58,-75,-100,10,72,-131,-17,6,-72
-72,-65,-59,-32,26,39,41,-102,-80,-45
-4,49,27,52,10,-2,150,-229,11,-20
32,76,43,46,-9,-10,-77,-377,-210,-45
73,92,62,57,18,-46,-214,-263,-34,4
146,84,78,58,14,-126,-228,-110,-37,116
163,152,167,130,81,-60,-209,-101,111,168
25,66,156,64,53,-60,-410,-206,-7,59
-98,-8,132,29,29,33,-294,-167,171,27
-119,-107,63,-21,13,123,86,62,7,-17
-104,-111,-34,-65,-20,122,417,290,32,-46
-82,-122,-158,-102,-58,21,447,280,-119,-72
-61,-69,-158,-59,-56,-11,322,185,-42,-125
-57,-93,-117,15,-43,-87,-57,97,-108,-89
-31,-13,2,193,59,-40,-180,52,97,17
32,27,42,109,95,-39,-185,4,64,65
88,78,40,-24,47,4,-46,-6,180,59
165,98,10,-71,21,40,-18,-166,-60,27
121,85,8,-12,27,113,50,-205,-67,-7
21,3,-58,-62,-45,59,54,-38,-298,-35
-4,40,-99,-87,-78,-35,125,89,-125,-20
37,58,-66,-13,-63,-111,-94,61,-207,45
29,61,48,84,-42,-152,-347,-19,5,127
-107,-101,-18,-13,-2,-127,-263,3,163,83
-140,-151,-79,22,50,60,197,173,870,116
-26,-44,-57,58,69,160,364,255,569,51
14,30,16,-17,57,118,335,80,30,-111
2,-3,50,-61,24,52,96,-55,-402,-142
22,41,87,17,29,28,-69,-88,-369,-100
-4,-33,-10,-47,-51,6,-111,32,-124,10
6,-4,-20,-62,-88,34,25,98,294,121
25,3,6,19,-12,-16,-97,-18,-37,65
0,35,16,87,52,9,-13,-127,-149,-48
-15,4,-57,-61,-22,-94,-52,-181,-150,-99
-21,-11,-67,-165,-93,-179,-103,-185,143,-48
-20,-25,11,-69,-43,-102,-109,-71,8,27
-21,19,134,100,41,57,66,27,-106,13
-61,-56,48,128,-37,63,95,76,-388,-83
-63,-76,-28,158,-66,75,104,139,-45,-71
36,-14,-78,-34,1,94,39,131,167,45
62,63,-5,-34,79,52,3,-6,175,49
16,13,1,-26,83,-32,-141,-153,-86,6
-32,-33,-26,-39,43,0,20,-129,335,29
-3,-22,-29,-48,-6,8,97,9,474,73
49,59,36,2,-17,45,94,61,181,49
13,9,15,-12,-52,48,78,122,-261,-14
-46,-1,53,21,-22,87,275,239,-137,-59
-69,-20,13,-55,-32,-110,438,340,-127,-75
-37,22,-37,-102,-33,-156,374,286,-1,-61
-1,0,-88,4,-26,-109,-123,19,-211,-78
40,63,-45,216,-24,-122,-677,-371,-141,-61
171,150,66,137,31,-78,-927,-585,-163,73
227,230,198,114,146,124,-421,-442,67,181
74,73,129,56,107,70,-57,-275,-60,85
-88,-80,37,0,64,107,270,27,103,29
-100,-115,-1,-53,-1,118,260,210,27,26
-19,-18,11,-41,-58,5,133,213,91,25
30,-12,-43,-64,-85,-115,18,171,-27,17
0,-29,-80,-56,-40,-48,138,116,87,-23
-77,-116,-124,-44,-33,-40,28,18,-85,-92
-84,-94,-130,-48,-34,-3,-55,42,46,-68
-65,-60,-101,-138,-26,49,44,139,-71,-50
-29,22,0,-47,9,38,134,106,24,-8
-20,14,-3,-21,-6,-40,94,4,-48,12
-32,4,-15,-5,-5,-67,101,-31,127,15
-45,-45,-31,-18,-2,-16,-51,-77,-47,-3
-76,-20,52,76,24,2,-242,-194,-27,-50
-17,0,110,120,20,-58,-345,-178,-177,-47
50,34,156,131,37,38,-35,8,8,11
75,-5,133,84,32,60,62,36,9,60
73,66,95,120,26,25,78,-2,87,46
21,55,-2,46,18,5,170,60,-114,-1
-3,47,-120,-294,-38,-8,186,28,-75,-57
108,1,-184,-389,-80,-24,-39,9,-183,4
157,47,-83,-93,22,102,-97,26,-3,78
91,13,-55,22,31,20,-226,37,20,118
-47,-31,-52,73,0,-12,20,94,282,44
-138,-95,7,210,23,32,215,141,79,-59
-159,-98,17,242,50,54,243,152,128,-62
-104,-109,-44,-67,-14,-11,162,88,119,-33
-2,13,71,-137,-17,-25,171,47,383,45
42,83,178,-50,10,-32,-112,-119,48,39
24,89,210,41,35,30,-344,-348,-138,-14
26,19,90,49,-1,-12,-307,-251,-273,-27
-4,-16,-76,52,-25,15,23,-66,-105,-63
-20,-69,-224,-32,-45,25,119,0,-199,-51
46,5,-94,-49,-4,22,52,3,-65,30
100,92,82,-20,18,-35,-143,-51,-213,20
41,69,93,-9,28,-39,-84,-31,-94,-38
-56,-59,10,163,25,-45,-86,15,-159,-88
-57,-60,-20,140,5,-44,-70,69,179,16
4,-38,-54,-118,-65,-80,-70,91,306,148
25,-14,-20,-117,-60,6,83,110,431,178
17,-21,-35,-78,-68,-16,84,107,141,108
-34,33,0,13,0,0,107,28,37,-41
-65,37,14,46,30,-18,29,58,-239,-126
-7,1,2,63,49,17,93,88,-158,-70
44,-79,-46,32,29,24,168,114,-219,-54
-5,-81,-29,-52,-7,56,263,135,-9,-71
-15,-80,24,-86,-39,-10,105,135,29,-71
-44,-31,50,-59,-50,-24,-112,0,35,-61
-72,-16,14,-21,-38,91,-52,-121,-30,-36
0,43,-29,47,18,164,97,-77,108,56
50,26,-107,33,29,57,19,-116,62,135
76,92,7,49,43,9,-90,-226,170,144
83,141,119,45,21,-101,-149,-196,-104,26
-1,77,83,13,-3,-98,-144,-165,-94,-104
49,23,12,-21,-8,-85,-470,-281,-115,-37
127,91,42,29,40,1,-288,-174,47,48
7,-23,-9,-27,-2,-10,2,70,-78,-9
-127,-62,12,11,19,39,86,206,102,-44
-124,-92,-26,-5,30,47,153,299,9,-13
-66,-10,-28,-20,2,38,296,229,39,-15
4,16,-23,-34,-15,-19,69,43,-138,-27
26,91,67,44,23,-14,4,-42,-60,-60
9,28,32,53,29,-16,40,-18,-160,-56
13,-44,-43,44,14,-5,74,-56,-103,-18
64,-115,-119,-48,-56,-43,-36,-114,-298,37
19,-63,-71,-77,-91,-71,0,-17,-145,7
-45,-60,-44,-75,-65,-70,1,93,-40,-4
20,0,28,-35,-46,7,44,101,515,114
6,32,69,18,-11,28,34,39,426,88
-66,20,69,47,49,78,99,34,442,26
-11,-4,41,15,66,133,28,11,278,36
53,67,36,33,71,120,-27,-107,-106,-40
59,62,-18,4,33,5,-83,-88,-459,-45
6,29,-55,-25,-37,-80,-48,34,-71,-11
-20,-16,-50,32,-65,-127,-60,118,169,13
-23,15,2,47,12,0,44,114,183,0
-22,-20,31,-23,29,36,11,44,-100,-13
20,29,82,21,42,4,51,-26,-84,2
-13,-6,27,-10,19,-30,47,-132,-231,-35
-102,-62,-55,-68,-8,21,-40,-179,-78,-51
-91,-95,-117,-128,-35,31,-180,-139,-193,-79
-13,5,-24,-21,23,102,-10,-3,18,3
70,35,6,38,53,130,119,92,-5,81
115,108,12,83,20,93,138,44,0,22
102,98,7,129,-61,-98,-116,23,-78,16
39,29,29,117,-45,-165,-153,19,149,26
-118,-143,-66,-160,-63,-188,-72,-36,52,-68
-102,-131,-45,-143,-44,-117,44,40,299,-2
-8,-67,-32,-99,-38,-66,-28,78,53,21
38,42,52,-20,36,84,-36,112,0,38
-6,36,66,-19,60,126,-39,92,-196,-3
-15,58,81,17,32,83,52,62,-54,0
-15,37,88,234,50,55,269,17,-133,0
-101,-6,3,262,41,47,463,-72,65,-84
-116,-105,-162,-59,-68,-96,112,-171,-32,-103
-33,-74,-127,-133,-38,-12,-195,-225,-16,-36
23,-41,-21,-68,-1,86,-374,-172,-181,-4
13,47,115,68,53,91,-259,-31,-16,25
32,51,113,-18,-18,-46,-117,195,123,71
103,95,134,-94,-78,-53,109,236,292,73
133,48,102,-119,-86,-197,199,95,40,38
30,12,21,-82,-22,-134,349,38,64,-34
-12,-35,-113,-24,61,104,399,131,-92,-26
36,12,-135,159,119,203,254,60,40,64
42,-29,-135,143,85,124,-83,-44,-18,82
59,12,-37,7,81,25,-424,-25,137,98
81,57,49,-64,50,-47,-583,-111,14,105
51,86,86,47,5,-43,-343,-190,13,37
-73,-47,20,207,-72,-149,-146,-126,-220,-87
-143,-86,-24,93,-97,-109,163,24,-81,-127
-127,-100,-65,-131,-79,33,194,8,-151,-100
-93,-60,-14,-72,-19,107,68,-90,1,-61
19,-5,35,39,29,27,-48,-117,-144,-47
105,48,34,91,32,-4,-42,-68,-39,-7
80,18,-31,10,5,-39,-281,-46,25,68
57,27,-54,-126,-17,-22,-89,67,321,120
79,-33,-89,-187,-46,-21,117,128,55,50
58,40,-15,-90,-38,-13,175,45,-23,-57
-46,68,64,-6,-26,-40,-2,-79,-236,-133
-112,67,166,109,39,-44,-105,-118,-24,-66
-86,-10,97,86,56,-1,51,44,130,107
13,12,11,30,54,78,253,184,334,166
25,31,29,33,28,-13,-15,95,98,43
-4,-13,27,57,0,-61,-131,-1,-136,-59
-18,-34,-19,16,0,69,25,19,-129,-51
-6,-71,-58,-55,-7,138,98,7,-174,-55
-13,-79,-76,-63,-16,55,64,-7,-180,-60
-19,-43,-70,-43,-34,45,159,27,48,-11
-13,-80,-101,-47,-35,48,295,39,4,0
20,-20,-76,-50,-23,66,377,87,156,5
40,84,-3,-34,-22,3,159,134,170,0
73,104,35,38,-2,-91,-106,73,59,11
90,62,29,41,27,-133,-268,-45,-307,11
43,15,18,-9,-6,-120,-332,-99,-405,38
-94,-68,-25,-79,-88,-66,-377,-194,-38,23
-124,-122,-32,-98,-106,-112,-447,-257,184,36
-54,3,160,83,56,-10,-45,-90,423,64
-19,17,169,109,111,70,225,103,115,61
-34,44,164,88,84,81,192,105,-40,-21
-70,-25,62,74,58,26,-43,49,-169,-129
-36,-6,-131,61,59,46,-42,79,251,-57
37,-1,-191,-25,31,19,-36,17,11,-15
97,37,-129,-94,-21,-43,-76,-51,-57,39
39,11,-62,-134,-97,-77,-82,-12,-197,25
1,10,4,-101,-106,15,119,56,-67,-9
-5,-35,-14,-90,-73,-14,154,46,-166,-57
-6,-41,-12,-37,6,116,207,61,43,-61
-63,-66,-16,2,14,129,196,110,-15,-92
-94,-6,29,73,-6,26,110,95,139,-53
-14,3,47,163,-31,-98,-38,63,73,38
63,50,92,202,28,-71,-81,-35,77,75
66,21,39,0,47,-32,-213,-218,-201,44
116,33,15,45,76,71,-143,-318,-44,97
114,-2,-59,-82,33,3,-65,-190,-156,70
13,-1,-24,-101,-5,11,91,-28,-86,-54
-56,-38,4,-55,-52,19,36,92,20,-14
-41,14,27,-6,-31,2,78,125,238,22
-28,-11,-7,-19,-6,-13,51,79,135,11
-28,-8,-11,-7,17,37,111,77,382,32
-19,26,-22,4,33,31,38,55,138,5
-5,75,22,34,19,31,66,30,-38,-46
43,28,21,12,-19,-26,39,63,-277,-34
100,54,44,30,0,-20,10,92,-115,26
28,-10,3,2,7,-6,5,63,-177,-11
-42,-6,-14,-10,-10,38,224,46,36,-29
-73,-1,4,-2,-29,-67,-18,-81,-54,-59
-92,-17,11,50,15,-40,-194,-210,57,-41
-27,-62,-39,13,23,15,-178,-193,-3,20
46,18,6,8,59,56,-112,-183,89,23
29,5,-32,-65,22,65,-81,-123,-89,13
8,0,-30,-90,-19,128,128,39,22,7
43,-1,-3,-87,-42,17,98,129,5,9
34,31,106,-5,-15,-62,47,164,97,17
7,-7,99,30,-13,-105,-86,259,-7,47
-35,-23,57,211,-4,-22,-1,292,90,39
-55,-63,-75,169,-42,-65,130,199,-32,8
-60,-3,-95,72,-27,-47,341,-10,23,-51
-58,2,-66,65,-17,-42,70,-278,-236,-112
-18,20,-44,-84,-12,-27,-310,-345,-104,-55
13,3,-20,-127,19,-30,-448,-275,-123,35
32,79,64,-71,54,-18,-411,-188,75,48
60,61,44,-120,24,-20,-211,20,212,91
56,44,-3,-92,40,82,182,146,364,123
63,-31,-42,-91,5,35,184,109,-6,26
74,-16,1,-37,-8,26,187,105,-4,-11
8,-7,42,56,11,30,95,164,-133,-8
-57,12,75,250,61,65,76,141,8,-21
-85,-51,-29,224,28,11,58,59,-107,-36
-94,-62,-72,-1,31,8,175,10,-1,-57
-66,-83,-86,-167,-29,-19,128,-88,-142,-56
19,-18,-27,-136,-46,-5,-54,-184,-32,-24
60,-21,-11,-90,-28,-17,-58,-175,-199,-58
68,14,-2,-51,-32,-4,-5,-92,-91,-64
70,26,19,-12,-51,-91,-236,-13,-106,-5
53,96,122,107,-5,-137,-315,-30,49,23
37,101,142,157,33,-120,-221,57,-4,64
-2,82,155,179,45,-28,128,166,374,170
-65,-9,43,31,4,-20,149,0,294,90
-90,-45,-77,-124,-22,-4,-6,-132,165,-13
-47,-61,-130,-156,-5,55,-68,-75,-93,-15
-25,-20,-80,-66,31,128,113,40,-79,-72
-10,-33,-72,-26,21,75,149,72,-217,-109
41,11,-49,-7,18,137,180,50,-45,-43
97,-6,-58,-37,-15,119,32,65,-59,38
54,30,4,18,-14,55,-11,79,76,65
-26,-2,41,22,-44,-118,-68,62,-72,39
-61,-3,68,42,-26,-118,19,52,79,12
-11,-25,26,15,4,-91,9,16,-32,17
3,6,23,38,25,26,73,-4,99,4
-13,4,-5,43,27,35,9,5,157,10
12,53,12,37,30,3,21,10,272,17
0,14,-23,-35,-12,-17,-22,9,-27,-33
-41,2,-1,-36,-13,25,39,1,29,-47
-61,-19,30,-10,-2,-5,-47,-56,-346,-158
-23,-42,4,1,-9,-7,-28,-23,-519,-155
55,-68,-66,-59,-64,-67,-35,17,-522,-36
69,-26,-40,-59,-70,-59,88,14,-274,1
-66,-92,-69,-76,-65,-44,113,42,-90,-42
-177,-105,-79,-67,-40,5,91,114,895,20
-62,-43,-50,-31,2,45,-32,131,1224,213
77,122,102,98,97,127,-55,-84,482,171
153,174,126,93,113,128,-35,-245,-247,66
101,134,98,36,76,84,-45,-218,-256,-40
38,87,115,11,66,-12,-260,-150,-388,-72
-24,16,99,50,51,-25,-75,72,-35,24
-9,-87,-56,-26,-17,-42,78,180,91,107
34,27,-6,34,-19,-5,81,53,47,49
42,36,17,125,-7,28,-56,-82,-216,2
36,3,3,219,-19,15,-28,-82,-29,22
-33,-91,-72,36,-53,-140,-127,-54,-143,-21
-88,-71,-101,-235,-59,-91,-83,-27,-50,-81
-17,-16,-44,-161,-38,-19,-34,36,-112,-32
31,35,30,4,3,14,29,58,58,9
4,-13,8,21,17,3,19,47,-68,-26
-2,1,7,16,29,48,108,89,52,9
-20,-36,-56,-12,14,43,95,80,-175,-36
-59,-38,-44,-5,-1,43,102,36,-131,-100
-34,-49,-21,-33,-30,-27,-19,-1,-223,-66
21,13,29,-10,-42,1,-32,-10,64,21
52,6,24,-12,-64,-45,-85,-36,98,57
10,11,41,32,-2,-51,-37,-67,200,19
-20,-24,2,9,22,-7,-43,-39,60,9
-21,4,12,29,31,37,41,17,186,30
-17,-18,-11,-3,16,5,29,38,120,33
-12,-8,-10,-22,13,27,97,71,272,44
-15,-34,8,-38,6,7,98,67,-55,-26
-14,12,59,7,24,23,104,58,-91,-50
-8,13,22,33,0,-22,5,15,-298,-49
31,70,-52,-18,-18,2,50,-7,-136,-4
33,34,-124,-137,-31,-6,-28,-10,-71,31
0,23,-21,-10,6,30,-106,-16,165,31
-9,-20,-4,7,-20,1,-239,-109,-44,-20
-41,-27,16,11,-12,-10,-14,-120,50,-28
-68,-78,-15,9,7,16,222,6,-41,-28
-26,-25,-10,14,20,82,208,21,106,-16
20,-1,12,8,17,23,-12,-25,-35,5
69,142,142,130,103,58,71,29,348,95
42,111,98,107,86,55,92,12,251,99
-27,5,-9,0,-9,-22,-66,-29,64,-10
-47,-39,-61,-90,-96,-113,-296,-35,-312,-113
-33,-88,-72,-89,-88,-106,-254,30,-417,-87
-2,-48,-38,-36,-36,-31,-3,57,-120,-3
53,-39,-36,-27,-19,-14,53,8,-172,23
81,12,-2,19,8,31,64,12,-23,24
61,23,0,29,33,24,-66,41,-15,38
42,59,21,57,47,30,-19,-31,100,9
-10,-1,-41,17,15,-2,3,-35,-85,-31
-24,-15,-75,-16,-12,-5,122,-2,61,36
1,-30,-73,-71,-53,-44,39,-19,26,38
-23,-15,22,-42,-46,-7,-49,-24,164,-34
4,-22,76,-3,-33,-10,-70,-12,4,-23
21,25,136,43,6,34,132,24,93,-6
-51,0,129,56,30,32,223,-4,-62,-28
-76,-15,90,101,54,28,102,-30,-69,-82
-33,-63,-89,11,7,-27,-185,4,-156,-29
9,10,-78,-5,24,-8,-281,30,71,39
50,43,6,-25,35,-26,-286,0,-62,59
64,67,46,-48,3,13,11,5,8,49
91,79,4,-89,-17,38,180,15,-86,35
101,120,-24,-66,19,98,261,-25,-27,36
